bedrooms,bathrooms,sqft_above,floors,sqft_lot15,sqft_living15,sqft_basement
3,3.25,1540,3.0,1456,1540,0
3,1.0,1570,2.0,4000,1640,0
4,3.0,1640,1.0,7320,2020,1300
3,0.75,1240,1.0,7200,1210,0
3,1.0,1050,1.0,8000,1800,360
4,2.5,1410,1.0,9198,2190,780
3,2.5,3040,2.0,6259,2670,0
4,1.75,1080,1.0,9364,1800,780
3,2.5,870,1.0,7302,1900,820
3,2.5,1600,2.0,9830,1890,0
3,2.25,1860,3.0,2456,1760,0
3,2.25,2090,2.0,5179,2280,300
4,2.5,3100,2.0,8344,2710,0
5,2.25,1350,1.0,7800,2700,1300
3,2.0,1140,1.5,4650,1530,380
2,1.0,930,1.0,4000,1300,580
4,1.75,1960,1.0,8400,1960,0
4,2.75,1290,1.0,7760,1750,980
2,1.0,910,1.0,6281,970,0
4,2.5,1300,1.0,8348,2160,800
3,1.0,1000,1.0,10395,1490,0
4,2.75,1630,1.0,9856,2470,1130
4,2.5,2840,2.0,9605,1934,0
3,2.5,1860,2.0,5205,1940,0
4,2.25,1920,1.0,7800,1890,0
4,2.5,2100,2.0,8560,2130,0
4,3.0,2430,2.0,6028,2430,0
3,2.0,1280,1.0,4000,1920,600
3,1.75,1350,1.0,9500,1370,0
3,1.75,900,1.0,6415,1720,530
5,1.75,2840,2.0,9612,2170,0
3,1.0,1690,1.5,15899,1700,0
2,2.0,1930,1.0,5479,1900,0
2,1.0,720,1.0,4920,670,0
5,1.75,2300,2.0,6000,1200,0
2,1.75,890,1.0,3740,1640,350
4,2.5,1900,2.0,16477,1900,0
3,1.75,1260,1.0,10485,2040,860
4,2.5,1700,2.0,5543,2020,740
4,2.25,2820,1.5,15375,3250,480
2,1.0,1180,1.0,10200,1330,0
2,1.75,1260,1.0,5458,1690,810
5,2.5,1360,1.0,7866,1820,890
3,2.5,2050,2.0,7187,2680,0
4,1.5,1310,1.5,9450,1310,0
3,1.5,1250,1.0,9600,1320,0
4,2.5,1290,1.0,7700,1770,840
3,2.0,1250,1.0,4800,2250,1000
4,2.0,970,1.0,1820,1670,910
3,1.0,1520,1.0,9876,1670,0
2,1.75,1660,1.0,4871,1670,0
3,2.25,3400,2.0,5100,1860,0
2,1.75,1380,1.0,5000,1990,940
5,3.25,2540,2.0,11258,2920,1200
4,1.5,1810,1.5,9780,1520,0
2,2.25,1990,2.0,5061,2980,1180
3,1.75,1290,1.0,8809,1640,390
2,1.0,930,1.0,3800,1670,0
3,2.5,2390,2.0,7585,2070,0
4,2.5,1680,1.5,4500,1950,1000
4,1.75,1790,1.0,9142,1790,0
4,3.0,1150,1.0,6207,1820,530
3,1.75,1570,1.5,4000,1490,0
3,1.0,1630,2.0,5400,2280,600
4,2.0,1260,1.0,8400,1120,0
3,2.0,1190,1.0,12114,1700,600
3,2.5,1520,1.0,4880,2440,920
4,2.25,1650,2.0,4000,1820,760
4,2.5,1780,2.0,2961,1610,0
3,2.5,1900,2.0,5194,2230,0
2,1.0,960,1.0,8450,1090,0
3,1.75,1640,1.0,7770,1640,0
2,1.0,850,1.0,5000,1160,0
3,2.75,1900,1.0,9071,2150,250
4,2.5,2780,2.0,4160,2260,0
3,1.0,1030,1.0,6987,2230,0
3,1.75,1330,1.0,7698,1600,600
3,2.5,1700,1.0,10202,2560,380
4,2.5,3520,2.0,9667,3490,0
2,1.0,890,1.0,8100,1260,0
3,1.75,930,1.0,3750,1380,710
3,1.0,1040,1.0,5000,1440,0
4,2.5,2820,2.0,4853,2560,0
3,2.5,2590,2.0,7648,1670,0
3,2.25,1180,1.0,6740,1460,360
3,1.0,960,1.0,9104,1580,0
3,2.5,1190,1.0,9520,2230,0
4,2.5,2770,2.0,9219,2770,0
3,1.75,1060,2.0,8100,1410,0
3,2.0,1140,1.0,7078,1460,0
4,1.0,1910,1.5,9000,1380,0
4,2.5,2340,2.0,8955,2340,0
2,1.75,740,1.0,3919,1570,430
3,1.0,1290,1.5,9508,1290,0
3,2.5,1810,3.0,1585,1470,0
3,2.5,910,1.0,4820,1600,910
4,1.5,1270,1.0,8831,2030,950
4,2.5,2920,2.0,8943,2920,0
4,2.5,2630,2.0,5765,2360,0
3,1.75,1320,1.0,7991,1670,0
3,2.0,1400,1.0,9375,1270,0
3,2.5,1600,2.0,4327,2020,0
3,2.5,1090,1.0,7905,1880,400
2,2.5,2170,1.0,6074,2150,0
3,3.25,1090,2.0,2121,1280,190
3,2.0,1620,1.0,10011,1660,0
3,2.5,1580,1.0,9700,2400,1050
3,1.5,1240,1.0,9344,1440,0
3,1.75,820,1.0,2820,1180,480
3,1.75,1230,1.0,17425,2750,1200
4,1.5,1890,1.0,8515,1890,0
3,2.25,1890,1.0,12323,2390,0
3,1.5,2440,1.0,6900,1920,0
3,2.25,1340,1.0,7280,2060,440
4,2.0,1690,1.0,5000,2240,800
4,2.5,1560,1.5,12220,1920,0
3,2.5,1980,2.0,4500,2200,0
3,1.75,1490,1.0,10320,2350,0
4,3.5,2420,2.0,4080,1720,670
3,2.25,1220,1.0,9650,1970,360
3,2.75,2692,2.0,5700,2336,0
3,2.5,1740,2.0,4944,2100,0
3,2.0,1050,1.0,3800,1700,890
4,2.5,1290,1.5,5100,1920,860
3,1.5,1320,1.0,8100,1720,0
3,1.75,1100,1.0,8683,1480,750
4,2.25,2480,2.0,9610,2460,400
3,1.0,1520,1.5,4635,1200,500
5,2.0,2280,1.5,11800,1790,0
4,2.25,2550,1.0,9686,1770,0
4,2.0,1540,1.0,5110,1540,0
3,2.25,2280,2.0,6150,1920,0
4,2.5,2450,2.0,6941,3300,0
5,2.5,1720,1.5,5000,2200,1230
3,2.25,1840,2.0,11403,2150,0
3,1.0,1170,1.0,10125,1680,0
5,1.75,1544,1.5,4200,1770,800
3,1.75,1150,1.0,12400,1560,0
3,1.0,1140,1.0,9750,1190,0
3,1.0,1260,1.0,5100,1230,400
3,1.0,980,1.0,3090,1280,100
4,2.0,1420,1.0,1281,1350,300
2,1.0,590,1.0,6760,1370,0
3,3.25,1090,2.0,1797,1710,200
3,2.5,2040,2.0,10272,1940,0
3,1.0,970,1.0,7800,1480,0
3,1.75,1750,1.0,14400,2030,0
4,3.5,3620,2.5,7200,2330,0
3,2.0,1660,1.0,8598,2380,0
4,1.0,1020,1.0,6000,1230,340
3,2.5,2044,2.0,5610,2440,0
5,3.0,1340,1.5,4500,1350,1030
3,2.0,1170,1.5,3800,1400,0
3,1.0,1100,1.0,7245,1660,560
4,1.0,2020,1.0,11970,1530,0
3,2.5,2530,2.0,8791,2280,0
2,1.0,870,1.0,5750,1310,0
2,1.5,1350,1.5,7800,1380,520
3,2.5,1940,2.0,4581,2110,0
3,2.25,1920,2.0,5040,1870,1010
2,1.0,800,1.0,3400,1640,0
3,3.25,1910,2.0,4800,1410,290
3,2.5,2400,1.0,8258,2400,0
3,3.25,1980,3.0,4560,1630,0
3,2.5,1720,2.0,3510,1720,0
3,1.5,1500,1.0,10964,1230,430
4,1.75,1140,1.0,15569,1830,1000
3,1.75,1110,1.0,8679,1800,0
3,1.75,1270,1.0,8348,1890,700
3,2.5,1630,2.0,2582,1610,0
4,2.25,1520,1.5,9464,1770,750
3,2.5,1212,3.0,1226,1256,0
4,2.0,1890,1.0,9257,1600,0
3,2.25,1370,2.0,6600,1370,0
3,2.5,1770,2.0,7349,1770,0
3,2.5,1300,2.0,5400,1470,410
2,1.0,1190,1.0,6968,1700,0
3,2.0,1690,1.0,12436,1280,0
4,1.75,1330,1.0,7210,1680,350
3,3.25,3060,2.0,5250,1680,1280
2,1.0,1110,1.0,12255,2240,0
5,2.0,2040,2.0,4365,1870,0
4,1.5,1920,1.0,10550,1400,0
3,1.5,1330,1.0,9548,1420,0
4,1.0,1630,1.5,2314,1220,0
3,1.0,1520,1.0,8712,1470,0
3,1.0,1520,1.0,8712,1470,0
3,1.5,1340,1.0,7725,1990,0
3,1.75,1250,1.0,8205,1710,1250
3,2.0,1460,2.0,1210,1590,0
4,2.25,3140,2.0,12054,2370,0
3,1.75,1200,1.0,6500,1480,950
2,1.0,710,1.0,1721,1480,0
3,1.0,1260,1.0,4650,1430,200
2,2.75,730,1.0,5000,980,0
3,2.5,1440,2.0,3131,1600,0
3,2.0,1130,1.0,14300,1600,0
3,2.25,1810,2.0,8262,1820,0
4,2.5,2740,2.0,9189,2460,0
3,2.5,1690,2.0,4088,1950,0
3,2.5,1470,2.0,4385,1500,0
3,2.5,2830,2.0,9159,3557,0
3,1.0,1140,1.0,13639,1910,270
3,2.5,1410,1.0,8643,1860,760
3,2.25,1170,1.5,4080,1670,170
3,3.0,1730,2.0,5670,2950,750
4,2.75,1140,1.0,7416,1580,1100
4,2.5,2990,2.0,8030,2740,0
4,1.75,1700,1.0,6000,1280,0
2,2.5,1620,2.0,13615,1470,0
2,1.0,760,1.0,4000,1520,0
3,1.0,1230,1.0,6000,1240,0
4,2.5,1330,1.0,9160,1500,700
3,2.25,1250,1.0,16433,2240,580
2,1.0,770,1.0,3348,1570,200
2,1.0,1000,1.0,6327,1010,0
2,1.0,750,1.0,6390,1050,0
4,2.5,1570,1.0,11875,3050,1050
4,1.5,1490,1.0,8286,1800,730
4,2.5,1980,2.0,5400,1980,0
4,1.0,1600,1.5,5500,1900,0
4,2.25,2000,1.0,8374,2190,0
3,1.5,1120,2.0,1378,1310,190
3,1.0,1120,1.0,8640,1440,0
3,2.5,2370,2.0,9883,2530,0
2,1.5,830,2.0,2666,1610,0
3,1.0,940,1.0,7913,940,0
3,2.25,2020,2.0,3699,2070,0
3,2.0,1450,1.0,6000,1880,0
5,1.0,800,1.0,6794,1590,370
4,2.75,3555,2.0,5637,3625,0
3,2.0,1610,2.0,9000,2410,0
3,2.5,1380,2.0,2096,1360,300
3,1.75,1380,1.0,8188,1300,0
2,1.0,1040,1.0,7575,1100,0
3,1.5,1380,1.5,4005,1440,0
3,1.75,1280,1.0,9000,1790,570
2,1.75,990,1.0,5400,1980,750
5,1.75,1260,1.0,5500,1970,660
3,2.5,2010,2.0,4400,1860,0
4,1.75,1090,1.0,7350,1710,770
4,2.5,2880,2.0,7663,2420,0
4,2.5,1410,1.0,9600,2120,340
3,1.0,1200,1.5,3914,1500,340
2,1.75,940,2.0,1327,1160,200
4,1.5,1560,1.0,6969,1560,0
3,2.5,2960,2.0,6856,3320,0
4,2.75,1320,1.0,11000,2360,820
4,2.5,830,1.0,8942,1600,770
4,2.75,2080,1.5,5000,1730,0
3,2.0,1560,1.5,3600,1240,0
5,3.0,1590,1.5,5415,2190,920
3,1.0,960,1.5,5687,1550,0
4,2.75,3310,2.0,7027,3200,0
3,1.5,1080,1.0,9611,1190,0
4,2.5,2860,2.0,8515,3070,0
3,2.0,1490,1.0,7710,1560,0
3,1.0,1210,1.0,5850,1640,0
3,1.75,1910,1.5,5657,2970,330
3,2.5,1600,2.0,13056,1410,0
4,1.75,1250,1.5,5000,1670,840
4,2.5,2260,2.0,3713,2260,0
3,1.0,1200,2.0,6000,3290,0
5,3.0,1390,1.0,10750,2240,850
3,1.75,1550,1.5,3889,1510,0
4,1.75,1330,1.0,8587,1600,800
5,3.0,1950,1.0,5529,1730,920
2,1.0,1160,1.0,8250,1160,0
3,2.5,2430,2.0,5620,2910,0
2,1.0,900,1.0,5512,1270,0
5,2.75,2830,1.5,8539,1700,0
4,1.75,1620,1.0,8400,1920,0
4,2.5,2510,2.0,7809,2290,0
3,1.75,940,1.0,5120,1160,850
3,2.0,1640,1.0,9240,1640,0
3,1.75,1250,1.0,6050,1720,990
3,2.5,1870,2.0,3920,1900,0
4,1.0,1490,1.5,6000,1700,0
3,1.5,2230,2.0,8558,2200,0
3,1.75,1240,1.0,7245,1840,470
3,2.5,1620,2.0,7686,1370,0
5,2.5,1310,1.0,9081,1550,940
4,2.0,850,1.0,4160,1600,850
3,2.5,1502,3.0,1466,1377,0
4,2.5,1900,2.0,4085,2520,0
3,2.5,2600,1.0,14933,3230,720
5,2.5,1080,1.0,5413,1310,900
4,1.0,1670,1.5,7906,1310,0
2,1.0,1070,1.0,6351,1330,0
2,2.25,1800,2.0,2755,1800,0
4,2.5,2980,2.0,7760,2750,0
3,1.75,1340,1.0,7218,1580,330
4,1.75,1700,1.0,5711,2960,1380
3,1.0,940,1.0,10360,2019,0
5,2.25,1170,1.0,10793,2420,700
4,2.5,2070,2.0,5173,2760,0
2,1.75,950,1.0,12416,1560,0
2,1.0,890,1.0,5376,1260,400
4,3.0,1370,1.0,8022,2090,1200
3,2.5,1600,2.0,7210,1700,0
4,1.5,2550,2.0,4431,1970,0
2,1.0,1010,1.0,6000,1220,0
3,1.5,1720,1.0,6840,1730,0
3,2.5,1610,2.0,3505,1890,590
2,1.0,1400,1.5,9600,1230,0
3,2.25,1330,1.0,8720,1830,500
3,2.5,1600,2.0,9104,1580,0
3,1.0,1390,1.0,10095,1390,0
3,1.5,1030,1.0,6240,2810,170
2,1.0,840,1.0,3160,1070,250
4,2.0,1840,2.0,6360,1690,300
3,2.5,2010,2.0,7200,1920,0
3,2.25,1150,1.0,7210,1500,350
3,2.5,1870,3.0,1369,1640,790
3,2.25,1440,2.0,6749,1700,0
4,2.75,2780,2.0,5592,2660,0
4,1.75,1580,2.0,9490,1390,0
3,1.5,1250,1.0,8700,1300,0
3,1.0,970,1.0,11666,1160,0
3,1.0,1100,1.0,7650,1430,0
4,2.25,2730,2.0,12884,2610,510
2,2.5,1290,3.0,1503,1470,0
4,1.0,1500,1.5,6360,1190,0
4,3.0,1200,1.0,3758,1520,1200
4,1.0,1860,1.0,8505,1560,0
2,1.0,1450,1.0,6098,2390,0
3,2.75,1540,2.0,4000,2120,720
2,1.5,1300,1.0,1740,1260,0
4,2.0,1610,2.0,4950,1300,0
4,2.5,1390,1.0,10802,1990,430
3,2.0,2470,2.0,10980,2340,0
3,2.5,3040,2.0,6054,2650,0
4,1.75,1120,1.0,7975,1330,0
3,1.0,970,1.0,1198,1120,100
3,2.0,790,1.0,7428,1410,770
2,1.0,870,1.0,6678,1500,0
3,1.0,1000,1.0,14940,1490,0
4,2.25,1510,1.5,4200,1460,1010
2,2.0,950,1.0,8030,1700,750
5,3.0,1370,1.0,6064,1990,780
4,2.75,1590,1.5,4000,1590,0
3,2.0,1080,1.0,5000,1800,720
3,1.5,1670,1.0,9169,1670,0
3,2.0,1010,1.0,11497,1840,0
3,2.5,2550,2.0,7217,1930,0
3,1.75,1350,1.0,7686,1370,0
5,2.5,1660,1.5,4000,1210,0
3,1.5,1090,1.0,4800,1910,300
3,1.75,1140,1.0,7506,1120,580
4,3.5,2490,2.5,2428,2880,490
4,2.25,2190,2.0,15039,2090,0
2,2.5,1060,2.0,1328,1290,170
3,1.0,740,1.0,4080,1480,260
3,2.0,2500,1.0,9772,2560,0
5,1.75,1120,1.0,4750,1980,1120
2,1.75,1110,2.0,1107,1380,290
3,1.5,1470,1.0,6523,1470,0
3,2.0,1820,1.0,8084,2080,0
4,2.0,1370,1.0,6600,2060,690
3,2.0,1100,1.0,15593,1660,570
3,1.0,1540,1.0,7740,1220,0
3,1.0,1210,1.0,9730,1470,0
3,2.5,2550,2.0,6021,2080,0
2,1.0,820,1.0,8833,1370,240
4,3.25,3150,2.0,8525,2760,1270
3,1.5,1550,1.0,9282,1450,0
3,2.5,1190,3.0,1923,1410,0
3,1.0,1300,1.5,4080,1410,0
4,2.5,2430,2.0,5414,2100,0
5,3.5,2570,2.0,10753,2940,930
3,2.0,1680,1.5,7480,1540,0
3,1.5,1250,1.0,7931,1450,0
2,1.0,1020,1.0,12500,1200,0
3,1.0,1510,2.0,4916,2140,0
2,1.0,910,1.0,8155,1240,0
3,1.5,1320,1.0,13368,1250,0
2,1.0,900,1.0,6533,2060,0
2,1.0,890,1.0,3844,1010,0
2,2.5,1240,2.0,3609,1430,0
4,2.5,2960,2.0,9528,2480,0
3,1.5,1020,1.0,8400,1290,0
5,2.25,1510,1.0,7245,1930,1080
2,1.0,1100,1.0,1673,1110,0
3,1.0,1300,1.0,9946,1630,0
3,1.0,1200,1.0,9450,1340,0
2,2.0,1390,2.0,1302,1390,0
3,1.5,1250,1.0,7242,1340,0
2,0.75,840,1.0,11000,1240,0
4,2.25,2060,2.0,8062,1610,0
4,2.25,1350,1.0,8875,1650,650
3,2.0,990,1.0,4212,1880,540
3,1.0,950,1.0,10080,1610,0
3,3.0,1380,3.0,1140,1390,0
3,1.0,1200,1.0,7971,1860,630
3,1.5,1790,1.5,6047,1960,0
3,1.0,1340,1.5,4000,1510,0
3,2.25,1400,2.0,5650,1420,120
2,1.75,1090,1.0,5966,1730,280
3,1.5,1130,1.0,4480,2120,340
4,2.25,2500,2.0,8847,2630,0
3,1.0,1060,1.0,6484,1900,0
3,1.75,1210,1.0,10707,1550,0
3,1.0,920,1.0,8400,1260,0
3,1.5,1340,1.0,9000,1590,0
2,1.0,960,1.5,4800,1440,0
3,2.5,1630,2.0,7330,2090,0
3,1.75,1310,1.0,7000,1860,530
3,1.0,780,1.0,4800,1370,140
4,1.75,1130,1.0,9180,2330,1130
3,1.75,1730,1.0,9264,2490,0
3,2.0,1090,1.0,8803,1510,520
2,0.75,550,1.0,7980,1330,0
3,2.25,1420,1.0,12043,2615,980
3,2.25,1750,2.0,1958,1760,210
4,2.75,1940,1.0,11195,2600,1250
4,3.5,2180,2.0,5200,2180,980
3,1.75,1550,1.5,7467,1250,0
4,1.75,1280,1.0,8800,1860,650
4,1.0,1170,1.5,4080,1430,0
3,1.75,1460,1.0,5023,1870,1060
3,1.75,1220,1.0,7200,1340,0
3,1.0,960,1.0,7528,1320,0
4,2.75,1170,1.0,4200,1540,1050
4,2.25,2250,2.0,11871,2140,0
3,3.25,1230,2.0,1840,1540,280
3,1.0,1350,1.0,14404,1520,0
3,2.5,2950,2.0,6550,2400,0
5,1.0,1260,1.5,8382,910,0
4,2.0,1700,1.0,5956,1320,0
4,3.0,2120,2.0,6144,2400,1200
3,2.5,1470,2.0,3148,1650,0
4,2.75,2120,1.0,12497,2370,380
4,2.5,2641,2.0,8535,2641,0
4,2.0,2260,2.0,7713,2410,0
2,1.0,1160,1.0,5000,1750,0
4,3.5,2670,2.5,1288,1350,1010
2,2.0,1615,1.5,4590,1470,0
3,1.0,1090,1.0,5850,1390,140
3,2.0,1470,1.0,5400,990,1040
3,3.25,1860,3.0,2218,1860,0
5,2.0,1540,1.0,7464,2040,1160
3,2.5,3290,2.0,6227,3200,0
3,1.75,2110,1.0,17494,2260,590
3,2.0,1570,1.0,5600,2010,0
3,1.75,1950,1.0,11520,1820,0
2,1.0,880,1.0,5234,1390,500
4,2.75,2070,1.5,5650,1960,340
4,2.0,1200,1.0,8400,1110,0
4,1.75,1350,1.0,9336,1670,420
3,2.5,1470,3.0,1418,1540,70
5,2.75,2860,2.0,6018,2980,0
3,1.5,1740,1.0,16100,1400,0
4,3.5,1840,1.5,4000,2340,990
3,2.0,1410,1.0,6757,1660,0
2,2.0,1350,1.0,2560,1800,0
2,2.25,900,2.0,1800,1230,200
3,2.5,2070,2.0,4437,2230,0
3,2.5,1690,1.0,9626,2280,670
4,2.25,2760,2.0,12410,2850,0
4,1.0,1220,1.5,7920,1210,0
4,1.0,1220,1.5,7920,1210,0
3,1.0,1220,1.0,7200,1580,0
3,2.5,3020,2.0,10029,2980,0
4,3.5,2520,2.0,10541,2360,950
4,2.25,2380,2.0,7700,2100,0
3,3.0,1660,2.0,1834,2260,600
2,1.0,720,1.0,6345,720,0
3,2.0,1730,1.0,6245,2000,0
3,2.5,1830,2.0,10025,2800,830
2,1.0,1030,1.0,6781,1220,0
4,3.0,1590,1.0,6885,2180,1300
3,1.0,890,1.0,6000,1420,0
3,2.25,940,1.0,7375,1550,470
2,1.0,810,1.0,4080,1400,0
3,1.75,1370,2.0,8006,1530,0
3,2.5,2260,2.0,5100,2260,0
3,1.75,1430,1.0,13125,1690,0
5,2.5,1410,1.0,10500,2170,1100
3,1.5,1290,1.5,4998,1840,470
4,1.0,980,1.0,4000,1170,450
3,3.25,1510,3.0,1174,1390,0
4,1.75,1320,1.0,8468,1620,0
3,1.5,1180,1.0,7455,1150,0
3,2.25,1080,1.0,9621,2660,480
3,2.5,2470,2.0,8440,2450,0
3,2.25,1390,1.0,8766,1490,800
4,2.0,1190,1.0,7896,1560,420
4,2.75,2700,2.0,10797,2250,0
3,1.75,1120,1.0,6125,1360,410
2,1.0,920,1.0,7627,1280,0
4,2.5,2990,2.0,8622,2980,0
3,2.0,1750,1.5,8100,1830,0
2,1.0,1930,2.0,5892,1540,480
3,1.75,1240,1.0,8834,1240,0
2,1.0,1010,1.0,9219,1610,0
5,2.75,1490,1.0,6486,1920,1280
4,1.75,1400,1.0,5400,1490,1400
4,2.0,1400,2.0,2595,1620,0
2,1.0,1020,1.0,6497,1280,0
4,3.0,2860,1.0,10273,1840,0
3,2.5,2270,2.0,4427,2360,0
4,2.5,2560,2.0,5890,2800,0
2,1.0,900,1.0,6660,1480,0
4,2.5,2010,2.0,12133,1910,0
3,2.5,1690,1.0,5137,860,0
5,3.5,1560,2.0,7296,1900,750
3,2.25,1520,3.0,1470,1520,0
4,1.5,1220,1.5,3185,1400,0
4,2.5,2170,2.0,8961,1900,0
4,1.75,1450,1.0,16401,2790,1340
2,1.75,850,1.0,4800,1150,910
4,1.75,1500,1.5,4000,1690,600
4,1.0,1070,1.0,8433,1460,360
5,3.5,2450,2.0,8193,2310,0
4,3.0,1420,1.0,7961,1920,400
4,1.75,1850,1.0,6038,1510,0
3,1.75,1870,1.0,8160,2030,0
4,2.25,2580,2.0,7507,2390,0
3,1.5,1750,2.0,9305,1840,0
4,3.5,2860,2.0,6050,2460,1030
2,1.0,1000,1.0,4800,1000,0
2,2.5,2210,1.0,6327,2170,0
4,3.25,2700,2.5,4800,2850,150
4,2.75,1640,2.0,3600,1890,820
3,1.0,1750,2.0,4590,2240,0
2,1.0,780,1.0,7227,1410,320
4,2.5,2620,2.0,7701,2430,0
3,2.0,1200,1.0,9518,1590,0
2,1.5,960,1.0,3408,1130,960
3,2.75,1180,1.0,7518,1560,510
3,1.75,840,1.0,3880,1220,840
3,1.75,3440,1.5,8400,2160,0
5,1.75,1290,1.0,8820,1790,900
4,2.5,3270,2.0,8872,3460,0
4,1.5,1080,1.5,5934,1470,200
3,1.0,1110,1.0,11060,1890,550
4,1.75,970,1.0,6906,1460,970
3,1.75,1170,1.0,5618,1550,350
4,1.0,1620,1.5,5520,1220,0
3,2.25,1280,1.0,12889,3090,810
2,1.0,1070,1.0,4700,1370,0
5,1.75,1200,1.0,9030,2340,800
3,2.5,720,2.0,1524,1060,300
3,1.25,2400,3.0,6653,1910,0
3,1.75,1310,1.0,7314,1010,0
4,2.75,1220,1.0,9750,2240,1200
2,1.0,1030,1.0,4700,2150,860
3,2.25,1020,1.5,4000,1180,840
3,1.5,1450,1.5,4000,1300,1050
3,1.0,1970,1.0,13500,1970,0
4,1.0,1180,1.5,8816,1120,480
3,2.5,1500,1.0,7500,2140,350
3,2.0,1890,1.0,7188,2590,0
3,1.5,1170,1.0,8431,1680,140
4,1.5,1870,2.0,7592,1550,0
3,3.0,1520,2.0,4080,1320,0
5,3.0,3070,2.0,8527,3070,0
3,1.5,1400,1.5,14850,1350,0
3,1.75,980,1.0,4498,1460,980
3,2.5,2030,2.0,6825,1810,0
2,2.25,1920,1.5,9300,2790,400
5,1.0,1580,1.0,7808,1740,290
4,1.0,940,1.0,4840,1360,340
3,2.25,1730,1.0,8823,2090,0
3,1.75,1140,1.0,8124,2060,920
3,1.5,1030,1.0,9463,1460,0
3,2.5,1720,1.5,7030,1790,0
3,1.75,1210,1.0,7313,1610,0
4,2.25,1550,1.0,8100,1650,1070
3,2.5,2510,2.0,4106,2470,0
4,1.75,1220,1.0,6770,1440,1190
2,1.0,780,1.0,4440,1320,0
5,2.5,1460,1.0,8633,2080,750
4,2.0,1040,1.0,9100,1670,550
4,1.75,2230,1.0,8040,2230,0
4,1.0,1480,1.5,3750,1570,0
4,2.0,1730,1.5,6000,2450,1120
3,1.75,1560,1.0,13500,1750,830
5,2.75,1220,1.0,8906,1840,840
4,2.5,2680,2.0,10020,2680,0
4,2.75,2430,1.5,7379,1990,720
4,2.5,2440,2.0,8109,2450,0
4,1.5,1600,1.5,6180,1410,0
4,1.5,1600,1.5,6180,1410,0
3,1.0,1580,1.5,8308,1200,0
3,2.75,2550,2.0,7440,1020,0
3,2.25,1250,1.0,7300,2070,450
3,2.0,1470,1.5,2052,1390,0
3,2.5,1680,2.0,8084,2080,0
3,1.0,1110,1.0,8593,1780,0
5,1.75,1200,1.0,8625,1930,920
3,2.75,1930,2.0,5500,3370,450
3,2.5,2000,2.0,5000,2320,670
2,1.0,890,1.0,6430,1460,0
4,3.0,2140,1.0,10018,2760,1000
4,1.0,1260,1.5,7492,1639,0
2,1.0,920,1.0,5150,1700,0
3,1.0,1010,1.0,8469,1370,0
2,1.0,1010,1.0,4040,1630,0
3,1.0,1020,1.5,5500,1160,0
2,0.75,900,1.0,4080,1220,0
3,1.0,1100,1.0,9750,1190,0
3,2.5,1990,2.0,3800,1980,0
3,1.5,1520,1.0,5800,2280,460
5,1.75,1250,1.0,8190,1560,0
4,1.5,1820,1.5,9150,1770,0
2,2.25,1010,2.0,1339,1140,130
5,2.0,1730,1.0,8501,1940,0
2,2.25,1170,3.0,1304,1310,0
5,2.75,2910,2.0,5000,2910,0
2,1.0,970,1.0,6000,1180,0
4,2.25,1600,1.0,11368,1890,530
3,2.5,1630,1.0,8388,2220,890
2,2.0,780,1.0,4750,1340,580
3,2.25,1280,1.0,6318,1710,340
4,2.0,1060,1.0,11000,1540,1060
4,1.75,1450,1.0,6000,2080,1250
3,1.5,1370,1.5,9884,1370,0
5,3.0,2010,2.0,8215,2170,510
3,2.0,1540,1.0,7725,1590,0
3,1.75,2130,2.0,6000,3010,480
3,2.0,1490,1.5,7846,1350,0
3,1.75,1380,1.0,9137,1980,1380
3,1.75,1260,1.0,3767,1430,0
3,3.5,2030,2.0,4187,2450,600
3,1.75,1370,1.0,8100,1820,430
2,1.0,1130,1.0,3200,1680,0
3,1.0,1180,1.5,3600,1900,0
4,2.75,2800,2.0,16020,2010,0
3,1.5,1350,1.0,3672,1570,480
3,2.5,1660,1.5,6380,950,560
2,2.0,1870,1.0,4500,1670,0
3,2.0,1010,1.0,9720,2020,650
3,1.0,1330,1.5,5053,1330,0
3,1.0,1330,1.5,5053,1330,0
3,3.0,2630,2.0,4972,2880,0
2,1.0,1100,1.0,4750,1830,0
3,1.75,1810,1.0,7725,1680,0
3,2.0,1060,1.0,4080,1400,1000
4,2.5,1660,1.0,13879,2360,710
3,2.5,2430,2.0,12842,3440,0
3,2.5,1880,2.0,7000,1880,0
2,1.0,1150,1.0,5695,1150,0
3,2.0,1350,1.0,15101,2100,0
3,2.75,1310,1.0,7107,1510,870
4,2.0,2100,2.0,5965,1450,0
2,1.0,670,1.0,7176,1960,0
3,3.5,1820,2.0,4550,2030,600
3,2.75,1100,1.0,14212,1520,1100
3,1.75,880,1.0,5051,2440,420
2,1.0,720,1.0,5816,1030,0
2,1.0,1130,1.0,16920,1490,0
4,2.5,1540,2.0,4372,2020,690
5,1.75,1070,1.0,9418,2170,1030
3,1.75,1100,1.0,14904,1230,960
4,2.5,3060,2.0,6000,3040,0
3,2.75,2810,2.0,14810,3120,0
3,2.25,2550,1.0,8588,3050,0
4,2.75,2530,2.0,14055,2530,0
3,1.75,1300,1.5,6380,1590,0
4,2.5,1790,1.0,11726,1760,0
3,1.0,890,1.0,2400,1240,640
5,2.75,1300,1.0,6000,2400,1080
5,2.25,1200,1.0,10361,1950,1200
2,1.0,830,1.0,5000,1770,200
3,3.0,1970,1.0,14695,2150,0
