sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,price,year_bin
1200,6098,1740,0,0,4,6,2,1,1.0,1,0,546000,4
2390,7489,2170,0,0,3,8,2,1,1.0,2,0,699950,9
1270,8250,1620,0,0,4,7,3,1,1.0,1,0,435000,6
1300,7200,1420,0,0,4,7,4,1,1.0,1,0,259500,6
2290,4785,2290,0,0,3,9,4,1,2.0,2,0,359950,9
1740,7500,1350,0,0,3,7,3,1,1.0,1,0,517000,6
1280,7161,2140,0,1,3,8,3,2,1.0,1,1,579000,4
2420,9540,1570,0,0,3,7,4,1,1.5,1,0,525000,6
1500,7988,2000,0,0,3,7,4,3,1.0,1,0,320000,7
1370,12051,2120,0,0,4,8,4,3,1.0,1,0,635000,6
2150,5080,2260,0,0,3,8,4,1,2.0,2,0,400000,8
1270,7700,1510,0,0,4,7,3,1,1.0,1,0,455000,6
1850,17906,2700,0,4,5,6,3,1,1.5,1,0,572000,0
1140,21600,1740,0,0,4,8,2,2,1.0,1,0,650000,5
1390,7665,1390,0,0,3,7,3,1,1.0,1,0,162500,6
1150,1312,1280,0,0,3,8,2,2,2.0,2,0,400000,9
1190,7200,1960,0,0,3,7,3,1,1.0,1,0,268300,6
3050,4800,1990,0,0,3,9,6,3,3.0,1,1,989000,1
1280,7415,1780,0,0,3,7,3,3,1.0,1,0,342000,7
3130,5997,3020,0,0,3,7,4,1,2.0,2,0,315000,9
1320,7695,2190,0,0,3,7,4,3,1.0,1,0,485000,7
1750,8800,2260,0,0,3,8,4,3,1.0,1,0,277500,6
3790,46951,3410,0,0,3,11,4,1,2.0,2,0,1300000,8
1800,9818,1530,0,0,4,6,4,1,1.5,1,0,385000,1
830,7740,1250,0,0,3,7,2,3,1.0,1,1,426000,4
1870,7169,1520,0,0,3,7,4,1,1.5,1,1,310000,5
1870,7169,1520,0,0,3,7,4,1,1.5,1,1,449000,5
980,1576,1425,0,0,4,7,2,1,1.0,1,1,375000,1
1920,8075,2860,0,4,3,10,3,3,1.0,1,1,1190000,6
1470,5217,1610,0,0,3,7,3,1,2.0,1,0,468000,7
1160,5000,2060,0,0,3,7,1,1,2.0,2,1,336000,9
1940,6912,1840,0,0,3,8,4,1,2.0,1,0,392000,8
1100,7440,1580,0,0,3,7,4,3,1.0,1,0,412500,6
2755,12831,2820,0,0,3,8,4,1,2.0,2,0,545000,9
1430,5980,1860,0,0,3,6,5,1,1.5,1,1,133000,4
1430,5980,1860,0,0,3,6,5,1,1.5,1,1,440000,4
1300,7410,2090,0,0,3,7,4,2,1.0,1,1,294450,5
2520,7632,2350,0,0,3,8,4,1,2.0,1,0,335000,7
1290,14460,1760,0,0,4,7,3,1,1.0,1,0,362000,5
1400,14068,2240,0,0,3,6,3,1,1.0,1,0,322000,6
740,8775,850,0,0,3,6,2,1,1.0,1,1,230500,3
1710,6768,1550,0,0,3,7,4,1,1.0,1,1,380000,4
2414,7177,1500,0,0,3,8,4,1,2.0,2,0,292000,9
1040,8000,1270,0,0,4,6,3,1,1.0,1,1,172500,4
1970,6000,2200,0,1,4,8,4,4,1.5,1,1,784000,4
1700,10000,2530,0,0,3,7,4,3,1.0,1,0,525000,3
2320,4000,2590,0,0,3,8,3,1,2.0,2,0,600000,9
2530,14957,2370,0,0,3,9,3,1,2.0,1,0,435000,8
2790,7600,1480,0,0,4,7,5,1,1.5,1,0,359900,5
1150,13122,1600,1,4,3,7,4,3,1.0,1,1,700000,5
720,972,1130,0,0,3,7,3,2,2.0,2,1,280000,9
3110,22185,3080,0,0,3,9,4,1,2.0,2,0,655000,8
3090,15701,5220,0,4,3,12,4,4,1.0,1,0,2480000,8
2580,8460,1660,0,0,3,9,3,1,2.0,2,0,499950,9
1160,1021,1440,0,0,3,8,3,2,2.0,2,1,540000,9
3980,9333,3800,0,0,3,11,4,1,2.0,2,0,970000,9
1400,7082,2090,0,0,4,8,4,3,1.0,1,0,330000,8
1530,7500,1530,0,0,3,7,3,1,2.0,1,0,474000,7
1930,10290,2110,0,0,4,9,4,1,1.0,1,0,670000,6
2330,9017,3880,0,3,3,9,4,1,2.0,1,1,1300000,1
2940,13155,3720,0,2,4,10,4,3,2.0,1,0,1160000,7
2880,7660,2650,0,0,3,9,4,1,2.0,1,0,440000,7
1590,3174,2320,0,0,3,9,2,1,2.0,2,0,411000,8
1470,4000,1750,0,0,3,7,3,3,1.5,1,1,500000,2
2300,13342,2500,1,4,3,7,4,1,1.5,1,1,1340000,3
2300,6400,2480,0,0,4,8,6,3,2.0,1,1,696000,6
1180,10470,1970,0,0,4,8,3,3,1.0,1,1,465000,6
1220,7350,1790,0,0,4,7,4,3,1.0,1,0,518000,6
1220,15251,1700,0,0,3,7,3,1,1.0,1,0,251000,5
1290,12357,1290,0,0,3,7,3,1,1.0,1,0,255000,7
780,8271,2220,0,0,4,6,2,1,1.0,1,1,319000,2
1470,3400,1500,0,0,5,7,4,3,1.5,1,1,719000,2
3920,12062,3860,0,2,3,11,5,4,2.0,2,0,1520000,8
1950,4598,1780,0,0,3,7,4,1,2.0,2,0,322000,9
1340,9600,1090,0,0,4,7,4,1,1.0,1,0,205000,6
1060,6240,1410,0,0,3,7,3,3,1.0,1,1,229000,5
1350,10080,1860,0,0,3,8,3,2,1.0,1,1,395000,5
760,7866,1370,0,0,4,7,2,1,1.0,1,0,183000,7
1170,7276,1760,0,0,4,7,3,3,1.0,1,0,583500,7
2070,17998,1350,0,0,5,6,3,1,1.0,1,0,312000,1
1410,9555,1820,0,0,4,7,3,2,1.0,1,0,539000,7
3230,12081,2550,0,0,4,8,4,1,2.0,2,0,409000,9
870,4000,1400,0,0,3,7,3,3,1.0,1,1,510250,4
1020,5102,1550,0,0,3,7,2,2,1.0,1,1,535000,4
1600,7936,1830,0,0,3,7,3,1,2.0,2,0,280000,8
950,8400,1250,0,0,3,7,3,1,1.0,1,0,286000,5
1460,8750,2110,0,1,4,7,3,3,1.0,1,1,710000,6
930,6380,1180,0,0,4,7,2,1,1.0,1,1,395000,3
810,7975,1050,0,0,3,6,2,1,1.0,1,1,237500,4
850,6550,1440,0,0,5,7,3,3,1.0,1,1,464000,1
1770,10456,1860,0,0,3,8,3,1,1.0,1,1,495000,6
710,4545,1440,0,0,4,6,1,1,1.0,1,1,257500,1
2300,15932,3410,0,2,3,10,4,4,1.0,2,0,570000,8
2310,8142,2310,0,0,3,8,3,1,2.0,1,0,362000,7
1040,4700,1330,0,0,5,7,33,3,1.0,1,1,640000,4
1140,13560,1270,0,0,3,7,3,1,1.0,1,0,172500,6
1040,4590,1500,0,0,3,7,2,1,1.0,1,1,596000,0
1650,9796,2350,0,0,4,8,4,3,1.0,1,0,840000,7
1920,19688,3410,1,4,3,10,3,4,1.0,1,0,1600000,7
901,1137,1138,0,0,3,7,2,1,3.0,2,1,435000,9
840,8131,1442,0,0,3,6,2,1,1.0,1,1,251000,4
1650,10112,1650,0,0,4,7,4,1,1.0,1,0,282500,5
1140,7823,1640,0,0,4,7,3,2,1.0,1,0,265000,7
910,10720,1140,0,0,4,6,3,1,1.0,1,0,330000,6
1230,3800,1610,0,0,3,7,2,1,1.0,1,1,435000,2
1500,5800,2240,0,0,3,8,3,2,1.0,1,1,827235,4
1290,2500,1440,0,0,3,7,4,1,1.5,1,1,249950,5
1950,18401,1810,0,0,3,8,3,1,2.0,1,0,400000,7
2150,8319,2170,0,0,3,8,4,1,2.0,1,0,300499,8
1560,5220,1300,0,0,3,7,4,1,1.0,1,1,449000,5
1120,3220,1440,0,0,4,7,2,1,1.0,1,1,500000,2
1790,10943,2080,0,0,3,7,3,1,1.0,1,0,865000,4
2360,9609,1820,0,1,3,9,4,3,2.0,2,0,899950,9
1540,9541,1290,0,0,4,7,4,1,1.5,1,0,370000,5
3410,217800,2980,0,0,3,8,5,3,2.0,1,0,442500,7
1010,12710,1390,0,0,4,6,3,1,1.0,1,0,310000,6
2130,15300,1980,0,1,4,7,4,3,1.5,1,0,1570000,1
2190,8306,1570,0,0,3,7,4,1,2.0,1,0,245000,7
700,8100,1230,0,0,3,6,2,1,1.0,1,1,254950,4
3300,7561,2470,0,0,3,8,6,1,2.0,1,0,510000,7
1370,7724,1600,0,0,3,7,3,1,2.0,1,0,299950,8
2680,4500,2010,0,0,3,8,4,1,2.0,2,0,379950,10
910,4820,1320,0,0,4,7,3,2,1.0,1,1,350000,2
1700,3380,1590,0,0,3,7,3,1,2.0,2,1,300000,9
1810,5741,1820,0,2,5,8,3,3,1.5,1,1,994000,2
1250,7869,1340,0,0,3,7,3,2,1.0,1,1,315000,5
2180,11200,1790,0,0,4,8,4,1,1.0,1,0,480500,6
1140,4406,1500,0,0,4,7,3,3,1.5,1,1,373000,2
3290,6159,3240,0,0,3,9,4,1,2.0,2,0,728000,9
2240,7800,2220,0,1,3,8,4,3,2.0,2,1,415000,9
2460,4750,2490,0,0,3,9,4,1,2.0,2,0,427500,9
970,7500,1230,0,0,5,7,3,1,1.0,1,0,339300,6
1320,6205,1210,0,0,5,7,3,1,1.0,1,1,313000,4
1430,1525,1780,0,0,3,8,3,2,2.0,2,1,431500,9
1220,1251,1360,0,0,4,6,3,1,1.5,1,1,415000,4
1470,9600,1800,0,0,4,7,3,1,1.0,1,0,490000,7
4630,17584,4630,0,3,3,11,4,1,2.0,2,0,1430000,9
1400,9750,1160,0,0,4,6,3,1,1.0,1,0,275000,5
1070,5080,900,0,0,5,6,2,1,1.0,1,1,325000,3
2470,7560,2560,0,0,3,9,5,4,1.5,2,0,1180000,9
1970,4590,1900,0,0,3,7,4,1,2.5,1,1,690000,0
2010,10164,2140,0,0,3,7,4,1,2.0,1,1,410000,4
1770,6000,2230,0,3,5,9,4,4,1.0,1,1,960000,4
2530,9469,2530,0,0,3,9,3,1,2.0,1,0,299250,8
710,10540,1500,0,0,4,6,2,1,1.0,1,1,239000,4
1210,6026,1580,0,0,2,6,2,1,1.0,1,1,235000,4
2370,86248,3100,0,0,3,7,3,1,2.0,1,0,587000,7
2300,5907,1770,0,0,3,7,4,1,2.0,2,0,431000,9
2550,7626,2630,0,1,4,9,3,3,2.0,1,1,1640000,4
1090,6500,2150,0,0,3,7,3,3,1.0,1,0,285000,5
2630,10455,2660,0,0,4,9,3,1,1.0,1,0,778000,7
1300,9075,1570,0,0,4,7,3,1,1.0,1,0,415000,5
1680,4500,1670,0,0,3,8,2,1,1.0,2,0,550285,9
1660,10034,2600,0,0,4,8,3,3,1.0,1,0,910000,5
2770,8442,2890,0,0,3,10,3,1,2.0,1,0,860000,8
1980,5000,2020,0,0,3,7,3,2,2.0,1,1,765000,1
1980,13732,2830,0,0,3,10,4,3,2.0,1,0,782000,7
1180,1398,1400,0,0,3,8,3,2,2.0,2,1,525000,9
2810,92007,2380,0,0,3,9,3,1,2.0,2,0,745000,8
2760,39614,2860,0,2,3,8,3,3,2.0,2,0,470000,9
1320,5650,2130,0,1,3,7,3,3,1.0,1,1,345000,5
1170,8400,1570,0,0,3,7,3,3,1.0,1,0,279000,5
1320,8100,1480,0,0,4,7,3,1,1.0,1,1,500000,4
1300,8970,1290,0,0,4,7,3,1,1.0,1,0,237000,5
1260,9705,1800,0,0,4,7,3,1,1.0,1,0,200500,5
1250,9900,1960,0,0,3,7,4,4,1.0,1,1,387500,5
1950,8092,1950,0,0,3,7,4,1,1.0,1,1,392500,5
1430,8250,1200,0,0,4,7,3,1,1.0,1,0,305000,5
2110,10100,2230,0,2,3,8,4,1,1.0,1,0,981000,6
2980,9238,2940,0,0,3,10,4,1,2.0,1,0,680000,8
2068,7524,1560,0,0,4,7,4,1,2.0,1,0,276000,6
3380,8330,2220,0,0,3,8,4,1,2.0,2,1,655500,9
1440,13144,2480,0,0,3,8,5,4,1.0,1,0,555000,5
930,8881,1520,0,0,3,6,2,1,1.0,1,1,235000,2
920,6960,1530,0,0,3,7,3,2,1.0,1,1,325000,4
880,8100,1000,0,0,3,6,3,2,1.0,1,1,268950,3
1050,12000,2240,0,0,3,7,3,3,1.0,1,0,264500,7
1620,5250,1650,0,0,3,8,3,1,2.0,1,0,240000,7
2750,211266,1250,0,0,3,9,3,1,2.0,2,0,819000,9
1530,5000,2700,0,2,3,8,2,3,1.0,1,1,850000,4
1160,9600,1630,0,2,3,7,4,3,1.0,1,1,294950,5
1420,17060,2950,0,1,4,9,3,3,2.0,1,0,693000,6
2780,7738,2450,0,0,3,8,4,1,2.0,1,0,478000,8
830,7200,1470,0,0,3,7,2,1,1.0,1,1,222000,4
2070,10826,2440,0,0,3,8,4,1,2.0,2,0,635000,8
1140,1256,1390,0,0,3,8,3,2,2.0,2,1,469000,9
2610,5188,2480,0,0,3,8,4,1,2.0,2,0,350000,9
1290,10450,1460,0,0,3,6,5,2,1.5,1,1,180000,3
1640,38061,2160,0,0,4,8,4,4,1.0,1,0,490000,5
860,3000,1560,0,0,3,6,3,3,1.0,1,1,360000,0
2807,11056,2028,0,0,3,8,4,1,2.0,2,0,630000,8
1340,3625,2040,0,0,3,7,4,1,1.5,1,1,615000,2
1340,7395,1470,0,0,4,7,3,1,2.0,1,0,279950,8
1160,7615,1200,0,0,3,7,3,1,1.0,1,1,317000,4
1600,7700,1970,0,0,3,7,4,3,1.0,1,0,618000,7
1000,8449,2040,0,2,3,7,5,4,1.0,1,0,620000,5
1110,6944,2010,0,0,3,7,3,1,1.0,1,1,345000,5
1220,3400,1570,0,0,3,7,3,4,1.0,1,1,608000,4
1920,7350,1840,0,0,4,7,4,1,2.0,1,0,325000,6
2270,10000,2440,0,0,5,8,3,1,1.0,1,0,475000,6
1020,9997,1410,0,0,3,6,3,3,1.0,1,0,154000,8
2610,16893,3330,0,0,4,11,5,3,2.0,1,0,1190000,6
2643,5772,2406,0,0,3,8,4,1,2.0,3,0,376950,10
1250,3360,1250,0,0,3,7,2,1,1.0,1,1,500000,5
2100,62059,2760,0,0,4,8,3,4,1.0,1,0,499950,5
880,10350,1440,0,0,4,6,3,1,1.0,1,0,230000,6
2220,5900,1620,0,0,3,8,4,1,2.0,3,1,652600,10
1130,8880,1830,0,0,3,7,3,1,1.0,1,0,185000,7
1050,8820,1510,0,0,3,6,3,2,1.0,1,1,274950,5
760,6046,2110,0,0,3,6,2,1,1.0,1,1,447000,1
1150,19684,1670,0,0,3,6,2,1,1.0,1,0,129000,4
2720,9685,1420,0,0,4,8,5,1,2.0,1,0,436000,6
2080,5000,1820,0,0,5,8,3,1,2.0,1,1,825000,0
1080,10007,1610,0,0,3,6,3,1,1.0,1,0,225000,4
1890,6600,1700,0,0,3,7,3,1,2.0,2,0,265000,8
1500,4519,2380,0,0,5,8,3,1,2.0,1,1,765000,7
1260,4000,1670,0,0,4,7,4,3,1.5,1,1,509000,2
2570,8800,2520,0,0,4,8,4,1,1.0,1,0,762450,5
1030,11175,2610,0,2,3,7,5,3,1.0,1,1,465000,4
1090,6250,1980,0,1,5,7,3,3,1.0,1,1,564000,0
1130,5320,1010,0,0,4,6,2,1,1.0,1,1,384500,3
2010,22620,1840,0,2,5,8,3,1,1.5,1,0,415000,7
910,8409,1300,0,0,4,6,2,3,1.0,1,1,345000,4
2340,6775,2950,0,0,3,7,4,1,2.0,2,0,465950,9
1210,10640,1780,0,0,3,7,3,3,1.0,1,0,325000,7
1210,10640,1780,0,0,3,7,3,3,1.0,1,0,500000,7
1410,50094,2450,0,0,3,8,4,4,1.0,1,0,450000,7
1210,7940,2050,0,0,5,7,4,4,1.0,1,0,475000,6
1690,19809,3260,0,0,4,8,5,4,1.0,1,0,1350000,5
1710,5170,1530,0,0,4,7,3,1,2.0,1,1,747000,1
1740,8418,1630,0,0,4,6,3,1,1.0,1,1,395000,4
1760,1173,1520,0,0,3,8,3,2,3.0,2,1,505000,9
1100,7500,1730,0,0,5,7,3,3,1.0,1,0,215000,4
3970,42665,1680,0,0,3,9,4,1,2.0,2,0,775000,9
3000,5471,2730,0,0,3,8,4,1,2.0,3,0,540000,10
1540,10397,1620,0,0,4,7,3,1,1.0,1,1,392500,5
2160,9787,2260,0,0,3,8,3,1,1.0,1,0,987000,4
2160,9787,2260,0,0,3,8,3,1,1.0,1,0,1190000,4
1810,9657,2140,0,0,3,8,3,1,2.0,1,0,252500,7
1970,3417,2440,0,0,3,7,3,2,2.0,2,0,730000,9
1600,9500,2220,0,2,4,8,6,4,1.0,1,1,497300,4
2970,30277,3170,0,0,3,9,4,1,2.0,2,0,640000,8
1190,7920,1460,0,0,3,7,5,4,1.0,1,0,580000,5
1820,52707,2570,0,0,4,6,3,1,1.0,1,0,377000,6
2370,4200,2650,0,0,3,9,4,3,2.0,2,1,1280000,8
1120,1573,1360,0,0,3,7,3,2,2.0,2,1,396500,9
2080,3148,1630,0,0,3,8,4,1,2.0,2,0,300000,8
1110,4320,1510,0,0,3,7,3,1,1.5,1,1,532000,4
1560,4500,1860,0,0,3,8,2,1,1.0,2,0,579000,9
3140,6644,2790,0,3,3,10,4,2,2.0,1,1,1400000,2
1380,17664,1940,0,1,4,8,5,3,1.0,1,1,571000,4
1370,9864,1500,0,0,4,7,3,1,1.0,1,0,301950,7
2160,4000,1370,0,0,5,8,3,2,2.0,1,1,660000,2
3170,12610,3100,0,2,3,9,4,1,2.0,2,0,455000,9
1380,5060,1030,0,0,3,7,3,1,1.0,1,1,375000,7
2700,7968,2880,0,0,3,9,4,1,2.0,2,0,470000,8
1300,7868,1380,0,0,3,8,3,1,2.0,1,0,374990,7
1900,5153,1900,0,0,3,8,2,1,2.0,2,0,541500,9
3750,8405,3210,0,0,3,9,3,1,2.0,2,0,782500,9
1552,3677,1677,0,0,3,7,3,1,2.0,3,0,264000,10
2500,8188,2770,0,0,3,9,4,1,2.0,1,0,640000,8
1770,8100,1770,0,0,5,8,3,1,1.0,1,1,660000,4
4210,17909,4630,0,3,3,12,5,1,2.0,2,0,1370000,8
2170,8100,2390,0,0,3,9,3,1,2.0,1,0,389950,8
1510,10000,1540,0,0,3,7,2,1,1.0,1,1,226000,4
1870,40250,1870,0,0,5,7,3,1,1.0,1,0,390000,5
1570,7875,1990,0,0,3,8,3,1,2.0,1,0,485000,7
2480,5739,3480,0,0,3,9,4,1,2.0,2,0,840000,9
2140,21343,2430,0,0,4,8,5,4,1.5,1,1,600000,3
1080,7509,1290,0,0,3,7,2,2,1.0,1,1,331000,4
1310,4800,2330,0,0,5,7,3,4,1.0,1,1,780000,3
1700,6600,1830,0,0,3,7,3,1,2.0,1,0,300000,8
1240,7620,1150,0,0,3,7,3,1,1.0,1,1,361810,6
1000,6584,1110,0,0,5,7,3,3,1.0,1,1,467000,4
1620,10000,1880,0,0,5,6,3,1,1.5,1,1,399000,1
1130,6000,1240,0,0,4,7,3,1,1.5,1,1,315450,0
1310,4800,1530,0,0,3,7,3,1,1.5,1,1,600000,0
910,5200,1560,0,0,4,7,4,3,1.0,1,0,247500,6
2140,6054,1630,0,0,3,7,3,1,1.0,1,1,330000,5
2350,7519,1930,0,0,4,7,4,1,1.5,1,0,500000,6
1570,9940,2540,0,0,3,7,3,1,1.0,1,0,367500,5
2780,40091,2780,0,0,3,9,3,1,1.0,1,0,560000,8
1320,8613,2540,0,3,3,8,4,4,1.0,1,1,655000,4
1250,8400,2230,0,0,4,7,5,4,1.0,1,0,530000,6
1380,8140,1770,0,2,3,7,3,3,1.0,1,0,270000,8
1290,4830,1760,0,2,3,7,3,2,2.0,1,1,437500,7
1760,10933,1970,0,0,3,8,3,1,1.0,1,0,575000,5
1940,6144,1870,0,0,3,7,4,1,2.0,1,0,278000,8
3010,6515,2960,0,0,3,9,4,1,2.0,2,0,568500,9
2460,7500,1730,0,0,3,8,4,1,1.0,3,1,280000,10
750,6350,920,0,0,3,5,2,1,1.0,1,1,250000,1
680,8395,3080,0,0,3,6,3,3,1.0,1,0,247500,4
2340,13874,3370,0,3,4,9,5,4,1.5,1,0,1250000,6
1920,15344,2680,0,0,3,9,4,2,1.0,1,0,535000,7
3190,6899,3190,0,0,3,9,3,1,2.0,3,0,814842,10
2181,5143,2333,0,0,3,8,4,1,2.0,2,0,340000,9
1890,9100,1640,0,0,4,7,3,1,2.0,1,1,359950,4
1680,5074,1330,0,0,3,8,3,3,1.5,1,1,750000,3
3090,6250,1560,0,0,5,8,4,1,2.5,1,1,1220000,1
860,5040,1570,0,0,3,7,2,1,1.0,1,1,370000,5
1000,9170,1610,0,0,3,7,3,1,1.0,1,0,329950,7
2760,35171,2720,0,0,3,9,3,1,2.0,1,0,500000,8
3490,18521,2850,0,0,4,9,4,1,2.0,1,0,734000,8
2960,5000,2960,0,0,3,9,4,1,2.0,2,0,385000,9
840,6180,1660,0,0,3,6,2,2,1.0,1,1,230000,1
1640,7200,2660,0,1,3,10,4,4,1.0,2,0,1390000,9
1230,7740,2050,0,0,3,7,3,3,1.0,1,1,210000,4
1420,13824,1620,0,0,4,7,3,1,1.0,1,0,293000,6
1580,3860,1580,0,0,3,6,3,1,1.5,1,1,465000,0
1130,44634,1970,0,0,3,7,3,3,1.0,1,0,449000,7
1670,10725,1600,0,0,3,7,2,1,1.0,1,1,325000,5
1670,8415,1330,0,0,4,7,3,1,1.0,1,0,180000,5
1790,1251,1280,0,0,3,8,6,4,1.0,1,1,650000,6
1670,7102,1620,0,0,5,7,4,3,1.0,1,1,665000,4
1420,12630,1900,0,0,3,7,3,1,1.0,1,1,324450,5
1370,5750,1450,0,2,3,7,4,3,1.0,1,1,588000,6
1160,5180,1090,0,0,3,6,4,2,1.5,1,1,200000,4
1060,10917,1990,0,0,3,7,4,3,1.0,1,0,383000,5
730,5000,1630,0,0,3,7,3,3,1.0,1,1,499950,7
1760,12763,3440,0,2,4,9,5,4,1.0,1,0,549000,6
1290,7326,1510,0,0,3,7,5,3,1.0,1,1,465000,8
2450,19597,2650,0,0,3,10,3,1,2.0,1,0,450000,8
1580,7435,2840,0,0,3,9,4,4,2.0,1,0,799900,8
1470,91911,2540,0,2,4,7,4,4,1.0,1,0,495000,6
3140,11106,2280,0,2,3,10,3,4,2.0,1,1,1200000,7
2120,15000,2170,0,0,4,8,4,1,2.0,1,0,637000,7
2210,1745,1740,0,0,3,8,4,1,2.0,1,1,589000,0
1400,10457,1780,0,0,4,7,3,1,1.0,1,0,305000,6
1790,2059,1310,0,0,3,7,4,3,2.0,1,1,600000,0
2550,8256,2460,0,0,3,9,4,1,2.0,1,0,587000,8
2220,4000,1870,0,0,3,9,2,1,2.0,2,1,1430000,9
1320,6766,1060,0,0,5,6,4,1,1.0,1,0,250000,1
1640,3200,2440,0,0,4,8,3,3,2.0,1,1,515000,7
3780,10740,3500,0,0,3,10,4,1,2.0,2,0,833000,8
3190,26386,3260,0,2,3,10,3,4,2.0,2,0,860000,8
1760,6380,1640,0,0,3,8,4,3,1.0,1,1,550000,4
890,6000,1100,0,0,2,6,2,1,1.0,1,1,180000,1
1170,9375,1540,0,0,4,7,4,3,1.0,1,0,507000,6
1720,111078,2360,0,0,3,7,3,1,1.0,1,0,427000,8
2020,2755,2490,0,0,3,8,3,2,2.0,2,0,616950,8
1010,7291,1930,0,0,5,7,4,3,1.0,1,0,372000,6
1020,6380,1380,0,0,3,7,2,1,1.0,1,1,290000,2
2420,8770,2270,0,0,3,8,4,1,2.0,2,0,329990,8
1600,8156,1200,0,0,5,7,3,1,1.0,1,1,393500,4
2000,15202,4240,0,2,5,10,5,4,1.0,1,0,1550000,7
1720,8000,2010,0,0,4,8,4,1,1.0,1,0,240000,6
1090,8400,1260,0,0,4,6,3,1,1.0,1,1,285000,6
1090,9862,1710,0,0,3,8,3,1,1.0,1,0,382500,7
3600,9506,3650,0,0,3,9,4,1,1.0,1,1,1930000,4
1760,6765,3040,0,2,3,8,3,4,1.0,1,1,800000,5
2770,16011,1720,0,0,3,8,4,1,2.0,1,0,550000,6
2040,10000,1680,0,0,4,7,4,2,1.0,1,0,387846,4
1960,16015,1960,0,0,3,7,4,1,1.0,1,0,367500,7
1760,4264,2130,0,0,3,8,5,1,2.0,1,1,780500,0
850,5760,1580,0,0,4,7,3,2,1.0,1,1,680000,4
1960,7764,1800,0,0,4,7,5,1,1.0,1,0,434400,6
1220,12915,1510,0,0,4,6,2,1,1.0,1,0,370000,4
1350,8073,2500,0,0,3,8,3,2,1.0,1,1,465000,6
1830,7350,2010,0,0,4,8,3,1,1.0,1,0,323000,7
1600,5806,2140,0,0,3,7,4,1,2.0,2,0,270000,9
2040,11957,2640,0,2,3,10,3,1,1.0,1,0,1320000,7
2710,6583,2710,0,0,3,9,4,1,2.0,2,0,560000,9
840,3000,1150,0,0,3,6,3,2,1.0,1,1,450000,0
930,7740,1250,0,0,3,6,2,1,1.0,1,1,290000,2
1010,13045,1700,0,0,3,8,3,1,1.0,1,0,354000,7
2380,4650,1800,0,0,5,7,5,1,2.0,1,1,705000,0
1240,7630,1560,0,0,4,7,3,3,1.0,1,0,445000,6
1440,10425,1440,0,0,3,7,3,1,1.0,1,0,229900,6
2980,5712,2900,0,0,3,8,4,1,2.0,2,0,610000,9
2670,6500,2670,0,2,3,9,3,1,2.0,2,0,535000,9
2150,7875,1100,0,0,4,7,3,1,1.0,1,0,437400,5
1740,11557,3120,0,0,3,10,5,4,2.0,1,0,540000,7
1470,11600,2580,0,0,3,7,3,2,1.0,1,0,570000,4
2810,4871,2540,0,0,3,8,3,1,2.0,2,0,533000,9
2690,4829,2360,0,0,3,7,3,1,2.0,2,0,555000,9
1230,8250,1330,0,0,4,7,3,1,1.0,1,0,239950,7
950,8352,1480,0,0,4,7,3,1,1.0,1,0,350000,6
980,4880,1040,0,0,3,6,2,2,1.0,1,1,245000,3
1670,9997,2590,0,0,5,7,4,1,1.0,1,1,456000,4
1470,8050,2130,0,0,4,7,4,3,1.0,1,0,465000,6
1440,4989,1680,0,2,3,8,2,1,1.0,2,0,445000,9
1800,7848,2060,0,0,4,8,5,4,1.0,1,0,517850,5
2570,7421,2200,0,0,3,8,5,1,2.0,2,0,329000,8
1840,5750,1240,0,0,4,7,3,1,2.0,2,1,512500,8
1250,8100,1710,0,0,4,7,2,1,1.0,1,1,365000,4
1410,9384,1990,0,0,3,7,3,1,1.0,1,1,450500,4
1560,8286,1930,0,0,3,7,3,1,1.0,1,0,915000,4
960,7314,990,0,0,5,6,3,1,1.0,1,0,205000,5
1870,8113,2160,0,0,3,8,4,1,2.0,1,1,314000,8
900,6913,1230,0,0,3,7,2,1,1.0,1,1,496000,4
1280,7800,2050,0,0,3,7,4,3,1.0,1,1,329950,5
2400,8732,1780,0,0,3,6,4,1,2.0,1,0,375000,1
1850,8482,1850,0,0,5,8,3,1,2.0,1,0,623000,8
1220,9000,1180,0,0,3,6,4,1,1.0,1,0,310000,7
1760,13500,2100,0,0,3,9,3,4,1.0,1,0,532500,7
1800,5100,2150,0,2,5,9,4,3,2.0,1,1,960000,2
3130,35440,2760,0,0,3,9,4,1,2.0,1,0,598000,8
2300,9930,2730,0,2,3,9,3,1,2.0,2,0,683000,8
1590,11600,1900,0,0,4,7,5,4,1.0,1,1,425000,5
1400,3780,1400,0,0,3,7,5,2,1.5,1,1,533000,2
1190,10400,2100,0,0,4,7,3,1,1.0,1,1,375000,4
1710,7225,1710,0,0,4,7,3,1,2.0,1,0,250500,7
1360,8960,1300,0,0,3,7,4,3,1.5,1,0,257000,1
880,16115,1110,0,0,4,6,3,1,1.0,1,1,218000,4
1030,4452,1750,0,0,3,7,3,4,1.0,1,1,460000,2
760,7453,1610,0,0,4,6,3,3,1.5,1,1,255544,3
1680,4950,1680,0,0,3,8,2,1,1.0,2,0,560000,9
2980,4255,2320,0,0,3,8,4,1,2.0,2,0,480000,10
1500,19180,3650,0,0,3,8,5,3,1.0,1,0,1300000,6
2650,9910,3030,0,0,3,9,3,1,1.0,1,0,580000,8
